r_e/a,ka_Tmatrix
0.2649748743718593,1.1812814956787823
0.2679396984924623,1.1840844143180644
0.2709045226130653,1.1869116033056681
0.27386934673366836,1.189763400531381
0.27683417085427137,1.1926401504683946
0.27979899497487437,1.1955422043388928
0.2827638190954774,1.1984699202847644
0.2857286432160804,1.201423663543609
0.28869346733668344,1.2044038066302507
0.29165829145728644,1.207410729523949
0.29462311557788945,1.2104448198615292
0.29758793969849245,1.2135064731366498
0.30055276381909546,1.2165960929054411
0.3035175879396985,1.2197140909987534
0.3064824120603015,1.2228608877412734
0.30944723618090453,1.2260369121777663
0.31241206030150753,1.229242602306724
0.31537688442211054,1.2324784053217033
0.3183417085427136,1.2357447778606605
0.3213065326633166,1.2390421862635896
0.3242713567839196,1.2423711068388015
0.3272361809045226,1.2457320261381806
0.3302010050251256,1.2491254412417845
0.3331658291457286,1.252551860052161
0.3361306532663317,1.256011801598777
0.3390954773869347,1.2595057963529706
0.3420603015075377,1.2630343865538685
0.3450251256281407,1.2665981265457036
0.3479899497487437,1.2701975831270278
0.35095477386934676,1.2738333359123042
0.35391959798994976,1.2775059777064075
0.35688442211055277,1.281216114892578
0.3598492462311558,1.2849643678344056
0.3628140703517588,1.288751371292443
0.3657788944723618,1.2925777748560894
0.36874371859296484,1.2964442433913994
0.37170854271356785,1.300351457505527
0.37467336683417085,1.304300114028531
0.37763819095477386,1.3082909265133187
0.38060301507537686,1.312324625754535
0.3835678391959799,1.3164019603272603
0.3865326633165829,1.3205236971464058
0.38949748743718593,1.324690622047761
0.39246231155778893,1.328903540391683
0.39542713567839194,1.3331632776904851
0.398391959798995,1.3374706802606302
0.401356783919598,1.3418266159008834
0.404321608040201,1.3462319745976776
0.407286432160804,1.3506876692589689
0.410251256281407,1.3551946364779646
0.4132160804020101,1.3597538373281617
0.4161809045226131,1.3643662581912395
0.4191457286432161,1.3690329116194
0.4221105527638191,1.3737548372338824
0.4250753768844221,1.3785331026614502
0.4280402010050251,1.3833688045107568
0.43100502512562816,1.3882630693906228
0.43396984924623117,1.393217054972354
0.43693467336683417,1.3982319510983838
0.4398994974874372,1.4033089809396277
0.4428643216080402,1.4084494022041207
0.44582914572864324,1.4136545083996177
0.44879396984924624,1.4189256301530537
0.45175879396984925,1.4242641365898931
0.45472361809045225,1.4296714367766203
0.45768844221105526,1.435148981229806
0.46065326633165826,1.4406982634954157
0.4636180904522613,1.4463208218022539
0.4665829145728643,1.4520182407936937
0.46954773869346733,1.4577921533421025
0.47251256281407034,1.463644242450682
0.47547738693467334,1.4695762432477266
0.4784422110552764,1.4755899450786716
0.4814070351758794,1.4816871937016305
0.4843718592964824,1.4878698935925367
0.4873366834170854,1.4941400103664104
0.4903015075376884,1.5004995733217221
0.4932663316582915,1.5069506781153208
0.4962311557788945,1.513495489575921
0.4991959798994975,1.5201362446646935
0.5021608040201004,1.526875255592157
0.5051256281407035,1.5337149131011958
0.5080904522613066,1.5406576899267759
0.5110552763819095,1.5477061444437092
0.5140201005025126,1.5548629245146561
0.5169849246231156,1.5621307715514907
0.5199497487437186,1.5695125248041437
0.5229145728643216,1.5770111258921409
0.5258793969849246,1.5846296235952166
0.5288442211055276,1.592371178920709
0.5318090452261306,1.6002390704668101
0.5347738693467337,1.608236700102312
0.5377386934673367,1.616367598985156
0.5407035175879397,1.624635433943918
0.5436683417085427,1.6330440142483849
0.5466331658291457,1.6415972987975613
0.5495979899497487,1.6502994037558638
0.5525628140703518,1.6591546106709005
0.5555276381909547,1.668167375109133
0.5584924623115578,1.6773423358489272
0.5614572864321608,1.6866843246739947
0.5644221105527638,1.696198376814124
0.5673869346733669,1.7058897420843575
0.5703517587939698,1.7157638967785023
0.5733165829145729,1.7258265563781037
0.5762814070351758,1.7360836891437426
0.5792462311557789,1.7465415306620031
0.582211055276382,1.757206599428506
0.5851758793969849,1.7680857135553654
0.588140703517588,1.7791860087001958
0.5911055276381909,1.7905149573236356
0.594070351758794,1.8020803893932844
0.597035175879397,1.813890514664213
0.6,1.8259539466798715
