detuning(MHz),scaled_dimer_transfer
-3.94405793579358,0.000230865273160318
-3.94404593459346,0.000230549391193457
-3.94403393339334,0.000230233057693176
-3.94402193219322,0.000229916274922853
-3.9440099309931003,0.000229599045146887
-3.9439979297929804,0.000229281370630679
-3.9439859285928596,0.000228963253640622
-3.9439739273927397,0.000228644696444065
-3.9439619261926198,0.000228325701309352
-3.9439499249925,0.000228006270505729
-3.94393792379238,0.000227686406303378
-3.94392592259226,0.000227366110973389
-3.94391392139214,0.000227045386787743
-3.94390192019202,0.000226724236019295
-3.9438899189919,0.00022640266094176
-3.94387791779178,0.000226080663829696
-3.94386591659166,0.000225758246958488
-3.94385391539154,0.000225435412604319
-3.9438419141914203,0.000225112163044203
-3.9438299129913004,0.000224788500555899
-3.9438179117911796,0.000224464427417935
-3.9438059105910597,0.000224139945909592
-3.9437939093909398,0.000223815058310876
-3.94378190819082,0.000223489766902512
-3.9437699069907,0.00022316407396592
-3.94375790579058,0.000222837981783206
-3.94374590459046,0.000222511492637139
-3.9437339033903402,0.000222184608811127
-3.94372190219022,0.000221857332589253
-3.9437099009901,0.000221529666256179
-3.94369789978998,0.00022120161209718
-3.94368589858986,0.000220873172398123
-3.9436738973897403,0.000220544349445442
-3.94366189618962,0.000220215145526126
-3.9436498949895,0.000219885562927707
-3.9436378937893797,0.000219555603938236
-3.9436258925892598,0.000219225270846261
-3.94361389138914,0.000218894565940859
-3.94360189018902,0.000218563491511545
-3.9435898889889,0.000218232049848308
-3.94357788778878,0.000217900243241578
-3.9435658865886603,0.000217568073982216
-3.94355388538854,0.000217235544361495
-3.94354188418842,0.000216902656671085
-3.9435298829883,0.000216569413203037
-3.94351788178818,0.000216235816249766
-3.94350588058806,0.000215901868104027
-3.94349387938794,0.000215567571058943
-3.94348187818782,0.000215232927407922
-3.9434698769876997,0.000214897939444683
-3.94345787578758,0.000214562609463235
-3.94344587458746,0.000214226939757855
-3.94343387338734,0.000213890932623078
-3.94342187218722,0.00021355459035368
-3.9434098709871,0.000213217915244658
-3.9433978697869803,0.000212880909591221
-3.94338586858686,0.000212543575688757
-3.94337386738674,0.000212205915832869
-3.94336186618662,0.000211867932319285
-3.9433498649864998,0.000211529627443894
-3.94333786378638,0.000211191003502712
-3.94332586258626,0.000210852062791873
-3.94331386138614,0.000210512807607612
-3.9433018601860197,0.000210173240246246
-3.9432898589859,0.000209833363004162
-3.94327785778578,0.000209493178177803
-3.94326585658566,0.000209152688063632
-3.94325385538554,0.00020881189495818
-3.94324185418542,0.000208470801157942
-3.9432298529853003,0.000208129408959418
-3.9432178517851804,0.000207787720659088
-3.94320585058506,0.000207445738553389
-3.94319384938494,0.000207103464938707
-3.9431818481848198,0.000206760902111358
-3.9431698469847,0.000206418052367572
-3.94315784578458,0.000206074918003467
-3.94314584458446,0.000205731501315085
-3.94313384338434,0.000205387804598297
-3.94312184218422,0.000205043830148842
-3.9431098409841,0.0002046995802623
-3.94309783978398,0.000204355057234069
-3.94308583858386,0.000204010263359363
-3.94307383738374,0.000203665200933183
-3.9430618361836203,0.000203319872250313
-3.9430498349835004,0.000202974279605296
-3.94303783378338,0.000202628425292425
-3.9430258325832597,0.000202282311605712
-3.9430138313831398,0.000201935940838928
-3.94300183018302,0.000201589315285504
-3.9429898289829,0.000201242437238574
-3.94297782778278,0.000200895308990943
-3.94296582658266,0.000200547932835076
-3.94295382538254,0.000200200311063076
-3.94294182418242,0.000199852445966678
-3.9429298229823,0.000199504339837226
-3.94291782178218,0.000199155994965651
-3.94290582058206,0.000198807413642504
-3.9428938193819403,0.000198458598157866
-3.9428818181818204,0.000198109550801381
-3.9428698169816996,0.000197760273862234
-3.9428578157815797,0.000197410769629131
-3.9428458145814598,0.000197061040390286
-3.94283381338134,0.000196711088433408
-3.94282181218122,0.000196360916045681
-3.9428098109811,0.000196010525513757
-3.94279780978098,0.00019565991912372
-3.9427858085808603,0.000195309099161129
-3.94277380738074,0.000194958067910923
-3.94276180618062,0.000194606827657459
-3.9427498049805,0.000194255380684481
-3.94273780378038,0.000193903729275112
-3.9427258025802603,0.000193551875711834
-3.94271380138014,0.000193199822276473
-3.9427018001800196,0.00019284757125019
-3.9426897989798997,0.000192495124913458
-3.94267779777978,0.000192142485546041
-3.94266579657966,0.000191789655427031
-3.94265379537954,0.000191436636834752
-3.94264179417942,0.000191083432046799
-3.9426297929793,0.000190730043340011
-3.9426177917791803,0.000190376472990457
-3.94260579057906,0.000190022723273419
-3.94259378937894,0.000189668796463381
-3.94258178817882,0.000189314694834012
-3.9425697869787,0.000188960420658151
-3.94255778577858,0.000188605976207784
-3.94254578457846,0.000188251363754077
-3.94253378337834,0.000187896585567283
-3.9425217821782197,0.000187541643916786
-3.9425097809781,0.000187186541071065
-3.94249777977798,0.000186831279297688
-3.94248577857786,0.000186475860863291
-3.94247377737774,0.000186120288033569
-3.94246177617762,0.000185764563073257
-3.9424497749775003,0.000185408688246105
-3.94243777377738,0.00018505266581492
-3.94242577257726,0.000184696498041466
-3.94241377137714,0.000184340187186504
-3.94240177017702,0.000183983735509771
-3.9423897689769,0.000183627145269958
-3.94237776777678,0.000183270418724699
-3.94236576657666,0.000182913558130558
-3.9423537653765397,0.000182556565743015
-3.94234176417642,0.000182199443816448
-3.9423297629763,0.00018184219460411
-3.94231776177618,0.000181484820358169
-3.94230576057606,0.000181127323329609
-3.94229375937594,0.000180769705768271
-3.9422817581758203,0.000180411969922832
-3.9422697569757004,0.00018005411804078
-3.94225775577558,0.00017969615236841
-3.94224575457546,0.000179338075150806
-3.9422337533753398,0.000178979888631826
-3.94222175217522,0.00017862159505409
-3.9422097509751,0.00017826319665895
-3.94219774977498,0.000177904695686538
-3.94218574857486,0.00017754609437566
-3.94217374737474,0.000177187394963844
-3.94216174617462,0.000176828599687311
-3.9421497449745,0.00017646971078096
-3.94213774377438,0.000176110730478355
-3.94212574257426,0.000175751661011713
-3.9421137413741403,0.000175392504611888
-3.9421017401740204,0.000175033263508357
-3.9420897389739,0.000174673939929195
-3.9420777377737797,0.000174314536101117
-3.9420657365736598,0.000173955054249377
-3.94205373537354,0.000173595496597815
-3.94204173417342,0.000173235865368825
-3.9420297329733,0.000172876162783348
-3.94201773177318,0.00017251639106085
-3.94200573057306,0.000172156552419316
-3.94199372937294,0.000171796649075232
-3.94198172817282,0.000171436683243561
-3.9419697269727,0.000171076657137781
-3.94195772577258,0.000170716572969793
-3.9419457245724603,0.00017035643294996
-3.9419337233723404,0.00016999623928708
-3.9419217221722196,0.000169635994188375
-3.9419097209720997,0.000169275699859476
-3.94189771977198,0.000168915358504408
-3.94188571857186,0.000168554972325582
-3.94187371737174,0.000168194543523776
-3.94186171617162,0.00016783407429811
-3.9418497149715,0.000167473566846093
-3.94183771377138,0.000167113023363517
-3.94182571257126,0.000166752446044508
-3.94181371137114,0.000166391837081497
-3.94180171017102,0.000166031198665202
-3.9417897089709,0.000165670532984622
-3.9417777077707803,0.000165309842227019
-3.9417657065706604,0.000164949128577908
-3.9417537053705396,0.000164588394221042
-3.9417417041704197,0.000164227641338387
-3.9417297029703,0.000163866872110162
-3.94171770177018,0.000163506088714746
-3.94170570057006,0.000163145293328718
-3.94169369936994,0.000162784488126832
-3.94168169816982,0.000162423675282003
-3.9416696969697003,0.000162062856965295
-3.94165769576958,0.000161702035345908
-3.94164569456946,0.000161341212591165
-3.94163369336934,0.000160980390866499
-3.94162169216922,0.000160619572335428
-3.9416096909691003,0.000160258759159596
-3.94159768976898,0.000159897953498677
-3.94158568856886,0.000159537157510422
-3.9415736873687397,0.000159176373350624
-3.94156168616862,0.000158815603173115
-3.9415496849685,0.000158454849129747
-3.94153768376838,0.000158094113370382
-3.94152568256826,0.000157733398042878
-3.94151368136814,0.000157372705293066
-3.9415016801680203,0.000157012037264788
-3.9414896789679,0.000156651396099806
-3.94147767776778,0.000156290783937842
-3.94146567656766,0.000155930202916554
-3.94145367536754,0.00015556965517152
-3.94144167416742,0.000155209142836232
-3.9414296729673,0.000154848668042076
-3.94141767176718,0.000154488232918325
-3.9414056705670597,0.000154127839592126
-3.94139366936694,0.000153767490188473
-3.94138166816682,0.000153407186830251
-3.9413696669667,0.000153046931638137
-3.94135766576658,0.00015268672673065
-3.94134566456646,0.00015232657422412
-3.9413336633663403,0.000151966476232676
-3.94132166216622,0.000151606434868238
-3.9413096609661,0.0001512464522405
-3.94129765976598,0.000150886530456921
-3.9412856585658598,0.000150526671622711
-3.94127365736574,0.000150166877840807
-3.94126165616562,0.000149807151211917
-3.9412496549655,0.000149447493834422
-3.9412376537653797,0.000149087907804421
-3.94122565256526,0.000148728395215707
-3.94121365136514,0.000148368958159752
-3.94120165016502,0.000148009598725698
-3.9411896489649,0.000147650319000345
-3.94117764776478,0.000147291121068134
-3.9411656465646603,0.000146932007011145
-3.9411536453645404,0.000146572978909062
-3.94114164416442,0.000146214038839222
-3.9411296429642997,0.000145855188876519
-3.94111764176418,0.000145496431093448
-3.94110564056406,0.000145137767560078
-3.94109363936394,0.000144779200344042
-3.94108163816382,0.000144420731510525
-3.9410696369637,0.000144062363122253
-3.94105763576358,0.000143704097239481
-3.94104563456346,0.000143345935919968
-3.94103363336334,0.000142987881219018
-3.94102163216322,0.000142629935189392
-3.9410096309631,0.000142272099881345
-3.9409976297629803,0.000141914377342605
-3.9409856285628604,0.000141556769618361
-3.94097362736274,0.00014119927875125
-3.9409616261626197,0.000140841906781348
-3.9409496249625,0.000140484655746158
-3.94093762376238,0.000140127527680596
-3.94092562256226,0.000139770524616971
-3.94091362136214,0.000139413648585026
-3.94090162016202,0.000139056901611842
-3.9408896189619,0.000138700285721888
-3.94087761776178,0.000138343802936991
-3.94086561656166,0.000137987455276325
-3.94085361536154,0.000137631244756405
-3.94084161416142,0.00013727517339107
-3.9408296129613003,0.000136919243191474
-3.9408176117611804,0.000136563456166078
-3.9408056105610596,0.00013620781432062
-3.9407936093609397,0.000135852319658165
-3.94078160816082,0.000135496974179005
-3.9407696069607,0.00013514177988071
-3.94075760576058,0.000134786738758098
-3.94074560456046,0.000134431852803228
-3.94073360336034,0.000134077124005385
-3.94072160216022,0.000133722554351075
-3.9407096009601,0.000133368145824008
-3.94069759975998,0.000133013900405093
-3.94068559855986,0.000132659820072409
-3.94067359735974,0.000132305906801253
-3.9406615961596203,0.000131952162564045
-3.9406495949595,0.00013159858933037
-3.9406375937593796,0.000131245189066961
-3.9406255925592597,0.00013089196373768
-3.94061359135914,0.000130538915303514
-3.94060159015902,0.00013018604572256
-3.9405895889589,0.000129833356950018
-3.94057758775878,0.000129480850938164
-3.94056558655866,0.000129128529636396
-3.9405535853585403,0.000128776394991142
-3.94054158415842,0.000128424448945905
-3.9405295829583,0.000128072693441234
-3.94051758175818,0.000127721130414722
-3.94050558055806,0.000127369761800987
-3.94049357935794,0.000127018589531668
-3.94048157815782,0.000126667615535415
-3.9404695769577,0.000126316841737872
-3.9404575757575797,0.000125966270061662
-3.94044557455746,0.000125615902426426
-3.94043357335734,0.000125265740748732
-3.94042157215722,0.000124915786942121
-3.9404095709571,0.000124566042917082
-3.94039756975698,0.000124216510581042
-3.9403855685568603,0.000123867191838357
-3.94037356735674,0.000123518088590301
-3.94036156615662,0.000123169202735058
-3.9403495649565,0.00012282053616771
-3.9403375637563802,0.000122472090780213
-3.94032556255626,0.000122123868461446
-3.94031356135614,0.000121775871097113
-3.94030156015602,0.000121428100569796
-3.9402895589558997,0.000121080558758921
-3.94027755775578,0.00012073324754076
-3.94026555655566,0.000120386168788412
-3.94025355535554,0.000120039324371797
-3.94024155415542,0.00011969271615765
-3.9402295529553,0.000119346346009503
-3.9402175517551803,0.000119000215787669
-3.94020555055506,0.000118654327349286
-3.94019354935494,0.000118308682548222
-3.94018154815482,0.000117963283235125
-3.9401695469547,0.000117618131257393
-3.94015754575458,0.000117273228459174
-3.94014554455446,0.000116928576681349
-3.94013354335434,0.000116584177761527
-3.9401215421542197,0.000116240033534032
-3.9401095409541,0.000115896145829883
-3.94009753975398,0.000115552516476839
-3.94008553855386,0.000115209147299306
-3.94007353735374,0.000114866040118387
-3.94006153615362,0.000114523196751851
-3.9400495349535003,0.000114180619014134
-3.9400375337533804,0.000113838308716321
-3.94002553255326,0.000113496267666142
-3.9400135313531397,0.000113154497667963
-3.94000153015302,0.000112813000522773
-3.9399895289529,0.000112471778028166
-3.93997752775278,0.000112130831978384
-3.93996552655266,0.000111790164164228
-3.93995352535254,0.0001114497763731
-3.93994152415242,0.000111109670388985
-3.9399295229523,0.000110769847992441
-3.93991752175218,0.000110430310960588
-3.93990552055206,0.000110091061067101
-3.93989351935194,0.000109752100082201
-3.9398815181518203,0.000109413429772648
-3.9398695169517004,0.000109075051901714
-3.9398575157515796,0.000108736968229232
-3.9398455145514597,0.00010839918051151
-3.93983351335134,0.000108061690501367
-3.93982151215122,0.000107724499948119
-3.9398095109511,0.000107387610597567
-3.93979750975098,0.000107051024191989
-3.93978550855086,0.000106714742470133
-3.93977350735074,0.000106378767167206
-3.93976150615062,0.000106043100014868
-3.9397495049505,0.000105707742741208
-3.93973750375038,0.00010537269707079
-3.93972550255026,0.000105037964724568
-3.9397135013501403,0.000104703547419923
-3.93970150015002,0.000104369446870652
-3.9396894989498996,0.000104035664786949
-3.9396774977497797,0.000103702202875405
-3.93966549654966,0.000103369062838997
-3.93965349534954,0.000103036246377078
-3.93964149414942,0.00010270375518536
-3.9396294929493,0.000102371590955952
-3.93961749174918,0.000102039755377281
-3.93960549054906,0.000101708250134131
-3.93959348934894,0.000101377076907624
-3.93958148814882,0.000101046237375211
-3.9395694869487,0.000100715733210666
-3.9395574857485802,0.000100385566084075
-3.9395454845484603,0.000100055737661832
-3.93953348334834,9.97262496066281e-05
-3.9395214821482196,9.93971035774316e-05
-3.9395094809480997,9.90683012295329e-05
-3.93949747974798,9.87398442144584e-05
-3.93948547854786,9.84117341800148e-05
-3.93947347734774,9.80839727702682e-05
-3.93946147614762,9.77565616255366e-05
-3.9394494749475,9.74295023823827e-05
-3.9394374737473803,9.71027966736058e-05
-3.93942547254726,9.67764461282343e-05
-3.93941347134714,9.64504523715189e-05
-3.93940147014702,9.61248170249112e-05
-3.9393894689469002,9.57995417061086e-05
-3.93937746774678,9.54746280289689e-05
-3.93936546654666,9.51500776035556e-05
-3.93935346534654,9.48258920361162e-05
-3.9393414641464197,9.45020729290762e-05
-3.9393294629463,9.41786218810305e-05
-3.93931746174618,9.3855540486738e-05
-3.93930546054606,9.35328303371118e-05
-3.93929345934594,9.32104930192149e-05
-3.93928145814582,9.2888530116238e-05
-3.9392694569457003,9.25669432075444e-05
-3.93925745574558,9.22457338685862e-05
-3.93924545454546,9.19249036709482e-05
-3.93923345334534,9.16044541823287e-05
-3.93922145214522,9.12843869665314e-05
-3.9392094509451,9.09647035834591e-05
-3.93919744974498,9.06454055891072e-05
-3.93918544854486,9.03264945355555e-05
-3.9391734473447397,9.00079719709504e-05
-3.93916144614462,8.96898394395463e-05
-3.9391494449445,8.93720984816257e-05
-3.93913744374438,8.90547506335407e-05
-3.93912544254426,8.87377974276953e-05
-3.93911344134414,8.84212403925369e-05
-3.9391014401440203,8.81050810525517e-05
-3.9390894389439,8.77893209282558e-05
-3.93907743774378,8.74739615361909e-05
-3.9390654365436597,8.71590043889156e-05
-3.93905343534354,8.68444509950004e-05
-3.93904143414342,8.6530302859008e-05
-3.9390294329433,8.62165614815358e-05
-3.93901743174318,8.59032283591372e-05
-3.9390054305430597,8.55903049843623e-05
-3.93899342934294,8.52777928457404e-05
-3.93898142814282,8.49656934277737e-05
-3.9389694269427,8.46540082109302e-05
-3.93895742574258,8.43427386716384e-05
-3.93894542454246,8.40318862822797e-05
-3.9389334233423403,8.37214525111719e-05
-3.9389214221422204,8.34114388226091e-05
-3.9389094209421,8.31018466767854e-05
-3.9388974197419797,8.27926775298346e-05
-3.93888541854186,8.24839328338146e-05
-3.93887341734174,8.21756140366988e-05
-3.93886141614162,8.18677225823723e-05
-3.9388494149415,8.1560259910624e-05
-3.93883741374138,8.12532274571421e-05
-3.93882541254126,8.09466266535069e-05
-3.93881341134114,8.06404589271742e-05
-3.93880141014102,8.0334725701516e-05
-3.9387894089409,8.00294283957435e-05
-3.9387774077407802,7.97245684249491e-05
-3.9387654065406603,7.94201472000889e-05
-3.9387534053405404,7.91161661279762e-05
-3.9387414041404196,7.88126266112767e-05
-3.9387294029402997,7.85095300485017e-05
-3.93871740174018,7.82068778340037e-05
-3.93870540054006,7.79046713579695e-05
-3.93869339933994,7.76029120064039e-05
-3.93868139813982,7.73016011611703e-05
-3.9386693969397,7.70007401999154e-05
-3.93865739573958,7.670033049611e-05
-3.93864539453946,7.64003734190326e-05
-3.93863339333934,7.61008703337628e-05
-3.93862139213922,7.58018226011772e-05
-3.9386093909391002,7.55032315779427e-05
-3.9385973897389803,7.52050986165126e-05
-3.93858538853886,7.49074250651198e-05
-3.9385733873387396,7.46102122677615e-05
-3.9385613861386197,7.43134615642381e-05
-3.9385493849385,7.40171742900812e-05
-3.93853738373838,7.37213517765925e-05
-3.93852538253826,7.34259953508283e-05
-3.93851338133814,7.31311063355938e-05
-3.93850138013802,7.28366860494386e-05
-3.9384893789379,7.25427358066504e-05
-3.93847737773778,7.2249256917252e-05
-3.93846537653766,7.19562506869826e-05
-3.93845337533754,7.16637184173405e-05
-3.9384413741374202,7.1371661405508e-05
-3.9384293729373,7.10800809443938e-05
-3.93841737173718,7.07889783226149e-05
-3.9384053705370596,7.04983548244938e-05
-3.9383933693369397,7.02082117300518e-05
-3.93838136813682,6.99185503150057e-05
-3.9383693669367,6.96293718507617e-05
-3.93835736573658,6.93406776044124e-05
-3.93834536453646,6.90524688387191e-05
-3.93833336333634,6.87647468121533e-05
-3.9383213621362203,6.8477512778824e-05
-3.9383093609361,6.8190767988519e-05
-3.93829735973598,6.79045136866877e-05
-3.93828535853586,6.76187511144382e-05
-3.93827335733574,6.73334815085311e-05
-3.93826135613562,6.7048706101377e-05
-3.9382493549355,6.67644261210299e-05
-3.93823735373538,6.64806427911851e-05
-3.9382253525352597,6.61973573311617e-05
-3.93821335133514,6.59145709559441e-05
-3.93820135013502,6.56322848761102e-05
-3.9381893489349,6.53505002978725e-05
-3.93817734773478,6.50692184230615e-05
-3.93816534653466,6.47884404491232e-05
-3.9381533453345403,6.45081675691128e-05
-3.93814134413442,6.42284009716929e-05
-3.9381293429343,6.39491418411276e-05
-3.93811734173418,6.36703913572789e-05
-3.93810534053406,6.33921506955928e-05
-3.93809333933394,6.31144210271372e-05
-3.93808133813382,6.28372035185339e-05
-3.9380693369337,6.25604993319977e-05
-3.9380573357335797,6.22843096253214e-05
-3.93804533453346,6.20086355518728e-05
-3.93803333333334,6.17334782605896e-05
-3.93802133213322,6.14588388959768e-05
-3.9380093309331,6.11847185981019e-05
-3.93799732973297,6.09111185025816e-05
-3.9379853285328603,6.06380397406194e-05
-3.93797332733274,6.03654834389394e-05
-3.93796132613262,6.00934507198239e-05
-3.9379493249324997,5.98219427011007e-05
-3.93793732373238,5.95509604961375e-05
-3.93792532253226,5.92805052138406e-05
-3.93791332133214,5.90105779586497e-05
-3.93790132013202,5.87411798305347e-05
-3.9378893189318998,5.84723119249933e-05
-3.93787731773177,5.82039753330359e-05
-3.9378653165316497,5.79361711412244e-05
-3.93785331533153,5.76689004316067e-05
-3.93784131413141,5.7402164281754e-05
-3.9378293129313002,5.71359637647487e-05
-3.9378173117311803,5.68702999491792e-05
-3.9378053105310604,5.66051738991387e-05
-3.9377933093309396,5.63405866742199e-05
-3.9377813081308197,5.6076539329514e-05
-3.9377693069307,5.58130329156056e-05
-3.93775730573057,5.55500684785612e-05
-3.9377453045304502,5.5287647059965e-05
-3.9377333033303303,5.50257696968567e-05
-3.9377213021302104,5.47644374217675e-05
-3.9377093009301,5.45036512627083e-05
-3.9376972997299697,5.42434122431659e-05
-3.93768529852985,5.39837213821003e-05
-3.93767329732974,5.37245796939423e-05
-3.9376612961296202,5.346598818859e-05
-3.9376492949295003,5.3207947871406e-05
-3.93763729372937,5.29504597432056e-05
-3.93762529252925,5.26935248002926e-05
-3.93761329132913,5.24371440343979e-05
-3.93760129012901,5.21813184327157e-05
-3.9375892889289,5.19260489778919e-05
-3.9375772877287702,5.16713366480205e-05
-3.9375652865286503,5.1417182416642e-05
-3.93755328532853,5.11635872527398e-05
-3.9375412841284096,5.09105521207387e-05
-3.9375292829282897,5.06580779804917e-05
-3.93751728172817,5.04061657873175e-05
-3.93750528052805,5.01548164919385e-05
-3.93749327932793,4.99040310405186e-05
-3.93748127812781,4.965381037465e-05
-3.93746927692769,4.94041554313514e-05
-3.93745727572757,4.91550671430661e-05
-3.93744527452745,4.89065464376587e-05
-3.93743327332733,4.86585942384135e-05
-3.93742127212721,4.84112114640328e-05
-3.9374092709270903,4.81643990286237e-05
-3.93739726972697,4.79181578417361e-05
-3.93738526852685,4.76724888083013e-05
-3.9373732673267297,4.74273928286698e-05
-3.9373612661266097,4.71828707985984e-05
-3.93734926492649,4.69389236092494e-05
-3.93733726372637,4.66955521471872e-05
-3.93732526252625,4.64527572943781e-05
-3.93731326132613,4.62105399281864e-05
-3.9373012601260102,4.59689009213745e-05
-3.93728925892589,4.57278411420898e-05
-3.93727725772577,4.54873614539021e-05
-3.93726525652565,4.52474627157439e-05
-3.93725325532553,4.50081457819478e-05
-3.9372412541254103,4.47694115022339e-05
-3.93722925292529,4.45312607217092e-05
-3.93721725172517,4.42936942808651e-05
-3.9372052505250497,4.40567130155766e-05
-3.9371932493249298,4.38203177570999e-05
-3.93718124812481,4.35845093320715e-05
-3.93716924692469,4.3349288562497e-05
-3.93715724572457,4.31146562657864e-05
-3.93714524452445,4.28806132546977e-05
-3.9371332433243302,4.26471603373723e-05
-3.9371212421242103,4.24142983173237e-05
-3.93710924092409,4.21820279934373e-05
-3.93709723972397,4.19503501599676e-05
-3.93708523852385,4.17192656065383e-05
-3.93707323732373,4.14887751181399e-05
-3.93706123612361,4.12588794751204e-05
-3.93704923492349,4.10295794532188e-05
-3.93703723372337,4.08008758235115e-05
-3.9370252325232498,4.05727693524458e-05
-3.93701323132313,4.03452608018303e-05
-3.93700123012301,4.01183509288338e-05
-3.93698922892289,3.98920404859846e-05
-3.93697722772277,3.96663302211683e-05
-3.9369652265226502,3.94412208776285e-05
-3.9369532253225303,3.92167131939639e-05
-3.93694122412241,3.89928079041205e-05
-3.93692922292229,3.87695057374239e-05
-3.9369172217221697,3.85468074185274e-05
-3.93690522052205,3.83247136674453e-05
-3.93689321932193,3.81032251995436e-05
-3.93688121812181,3.7882342725539e-05
-3.93686921692169,3.76620669514987e-05
-3.9368572157215698,3.74423985788387e-05
-3.93684521452145,3.72233383043244e-05
-3.93683321332133,3.70048868200684e-05
-3.93682121212121,3.67870448135231e-05
-3.93680921092109,3.65698129675123e-05
-3.9367972097209702,3.63531919601809e-05
-3.9367852085208503,3.61371824650279e-05
-3.93677320732073,3.59217851508976e-05
-3.9367612061206096,3.57070006819786e-05
-3.9367492049204897,3.54928297178042e-05
-3.93673720372037,3.5279272913251e-05
-3.93672520252025,3.50663309185394e-05
-3.93671320132013,3.48540043792323e-05
-3.93670120012001,3.4642293936228e-05
-3.9366891989198898,3.44312002257908e-05
-3.93667719771977,3.42207238795034e-05
-3.93666519651965,3.40108655242979e-05
-3.93665319531953,3.38016257824488e-05
-3.93664119411941,3.35930052715714e-05
-3.9366291929192903,3.33850046046232e-05
-3.9366171917191703,3.31776243899021e-05
-3.9366051905190504,3.2970865231048e-05
-3.9365931893189297,3.27647277270335e-05
-3.9365811881188097,3.25592124721962e-05
-3.93656918691869,3.23543200561913e-05
-3.93655718571857,3.21500510640227e-05
-3.93654518451845,3.19464060760357e-05
-3.93653318331833,3.17433856679171e-05
-3.9365211821182102,3.15409904106947e-05
-3.93650918091809,3.13392208707386e-05
-3.93649717971797,3.11380776097601e-05
-3.93648517851785,3.0937561184813e-05
-3.93647317731773,3.07376721482851e-05
-3.9364611761176103,3.05384110479306e-05
-3.9364491749174904,3.03397784268229e-05
-3.93643717371737,3.01417748233867e-05
-3.9364251725172497,2.99444007713898e-05
-3.9364131713171298,2.97476567999447e-05
-3.93640117011701,2.95515434335075e-05
-3.93638916891689,2.935606119188e-05
-3.93637716771677,2.91612105902087e-05
-3.93636516651665,2.89669921389865e-05
-3.9363531653165302,2.87734063440449e-05
-3.93634116411641,2.85804537065851e-05
-3.93632916291629,2.83881347231333e-05
-3.93631716171617,2.81964498855719e-05
-3.93630516051605,2.80053996811315e-05
-3.9362931593159303,2.78149845923933e-05
-3.93628115811581,2.7625205097288e-05
-3.93626915691569,2.74360616690982e-05
-3.9362571557155697,2.72475547764577e-05
-3.9362451545154498,2.70596848833538e-05
-3.93623315331533,2.68724524491196e-05
-3.93622115211521,2.66858579284649e-05
-3.93620915091509,2.64999017714326e-05
-3.93619714971497,2.63145844234297e-05
-3.9361851485148502,2.61299063252202e-05
-3.93617314731473,2.59458679129266e-05
-3.93616114611461,2.57624696180305e-05
-3.93614914491449,2.55797118673743e-05
-3.93613714371437,2.53975950831613e-05
-3.93612514251425,2.52161196829509e-05
-3.93611314131413,2.50352860796868e-05
-3.93610114011401,2.48550946816571e-05
-3.9360891389138897,2.46755458925226e-05
-3.9360771377137698,2.44966401113118e-05
-3.93606513651365,2.43183777324214e-05
-3.93605313531353,2.41407591456185e-05
-3.93604113411341,2.39637847360407e-05
-3.93602913291329,2.37874548841992e-05
-3.9360171317131702,2.36117699659781e-05
-3.9360051305130503,2.34367303526308e-05
-3.93599312931293,2.32623364108075e-05
-3.93598112811281,2.30885885025166e-05
-3.9359691269126897,2.29154869851527e-05
-3.93595712571257,2.27430322114919e-05
-3.93594512451245,2.2571224529693e-05
-3.93593312331233,2.24000642832996e-05
-3.93592112211221,2.22295518112407e-05
-3.9359091209120898,2.20596874478334e-05
-3.93589711971197,2.18904715227843e-05
-3.93588511851185,2.1721904361184e-05
-3.93587311731173,2.15539862835357e-05
-3.93586111611161,2.13867176057178e-05
-3.9358491149114903,2.1220098639011e-05
-3.9358371137113703,2.10541296900947e-05
-3.93582511251125,2.08888110610476e-05
-3.93581311131113,2.07241430493509e-05
-3.9358011101110097,2.0560125947889e-05
-3.93578910891089,2.03967600449522e-05
-3.93577710771077,2.02340456242384e-05
-3.93576510651065,2.00719829648488e-05
-3.93575310531053,1.99105723413149e-05
-3.93574110411041,1.97498140235633e-05
-3.93572910291029,1.95897082769421e-05
-3.93571710171017,1.94302553622178e-05
-3.93570510051005,1.92714555355764e-05
-3.93569309930993,1.9113309048626e-05
-3.9356810981098103,1.89558161483993e-05
-3.9356690969096904,1.87989770773552e-05
-3.93565709570957,1.86427920733751e-05
-3.9356450945094497,1.84872613697901e-05
-3.9356330933093298,1.83323851953458e-05
-3.93562109210921,1.81781637742299e-05
-3.93560909090909,1.80245973260677e-05
-3.93559708970897,1.78716860659251e-05
-3.93558508850885,1.77194302043104e-05
-3.93557308730873,1.75678299471776e-05
-3.93556108610861,1.74168854959276e-05
-3.93554908490849,1.72665970474121e-05
-3.93553708370837,1.71169647939349e-05
-3.93552508250825,1.69679889232497e-05
-3.9355130813081303,1.68196696185846e-05
-3.9355010801080104,1.66720070586114e-05
-3.9354890789078896,1.65250014174702e-05
-3.9354770777077697,1.63786528647669e-05
-3.9354650765076498,1.62329615655757e-05
-3.93545307530753,1.60879276804417e-05
-3.93544107410741,1.59435513653838e-05
-3.93542907290729,1.57998327718977e-05
-3.93541707170717,1.56567720469523e-05
-3.9354050705070502,1.55143693330159e-05
-3.93539306930693,1.53726247680245e-05
-3.93538106810681,1.52315384854082e-05
-3.93536906690669,1.5091110614087e-05
-3.93535706570657,1.49513412784755e-05
-3.9353450645064503,1.48122305984841e-05
