r_e/a,ka_SqW
0.6007546326803184,2.1018373280588953
0.6018671326110352,2.112883153222498
0.6029517731521473,2.123887666210035
0.6040094742255407,2.1348513297065694
0.6050411182096538,2.145774597934647
0.6060475517570737,2.1566579169548366
0.6070295875106738,2.1675017248225323
0.6079880057246891,2.1783064517428303
0.6089235557966713,2.1890725203243813
0.6098369577163485,2.199800345727766
0.6107289034336136,2.21049033580359
0.6116000581577758,2.2211428913616156
0.6124510615827314,2.2317584062230837
0.6132825290496144,2.2423372674658077
0.6140950526478499,2.252879855531698
0.6148892022587383,2.2633865444190593
0.6156655265449602,2.2738577017798853
0.6164245538891746,2.2842936891353984
0.6171667932850616,2.2946948619424115
0.61789273518121,2.3050615697686143
0.6186028522863968,2.3153941564218536
0.6192976003307132,2.3256929600712706
0.6199774187908126,2.335958313384337
0.6206427315789979,2.346190543655717
0.6212939476985496,2.356389972880588
0.6219314618671661,2.3665569179150574
0.6225556551102708,2.376691690594616
0.6231668953258385,2.3867945977916176
0.6237655378226022,2.3968659415846094
0.6243519258311844,2.406906019301203
0.6249263909943206,2.4169151236780837
0.6254892538310339,2.426893542915555
0.6260408241808073,2.436841560790677
0.6265814016269474,2.446759456746142
0.6271112759005378,2.4566475059874477
0.6276307272659882,2.4665059795671436
0.6281400268891303,2.4763351444658785
0.6286394371890214,2.4861352636826815
0.6291292121726993,2.4959065963071145
0.629609597757698,2.5056493976213368
0.6300808320777059,2.515363919147644
0.630543145776119,2.525050408741644
0.6309967622865295,2.5347091106788118
0.6314418981010614,2.5443402656950904
0.6318787630271454,2.5539441110743017
0.6323075604332979,2.5635208807193846
0.6327284874844408,2.573070805204488
0.633141735367484,2.5825941118792453
0.6335474895063254,2.5920910248508338
0.6339459297700417,2.601561765148135
0.6343372306702542,2.6110065506992015
0.6347215615514203,2.620425596442246
0.6350990867730909,2.629819114348402
0.6354699658847226,2.6391873135083275
0.6358343537933899,2.6485304001576826
0.6361924009247252,2.6578485777490286
0.6365442533773948,2.6671420469970677
0.6368900530715926,2.676411005943746
0.6372299378907198,2.6856556499723436
0.6375640418192962,2.6948761718852388
0.6378924950736394,2.7040727619659304
0.6382154242283452,2.7132456079956158
0.6385329523376758,2.722394895285457
0.6388451990522608,2.7315208067778243
0.6391522807313132,2.7406235230308313
0.6394543105505607,2.749703222289928
0.6397513986062306,2.758760080533573
0.6400436520143196,2.7677942714900774
0.6403311750076967,2.7768059666867884
0.6406140690280161,2.7857953355177316
0.6408924328149859,2.794762545223676
0.6411663624921784,2.8037077609935332
0.6414359516496826,2.812631145943822
0.6417012914237291,2.821532861194923
0.6419624705734128,2.830413065875128
0.6422195755546363,2.8392719171798264
0.6424726905915193,2.8481095703863275
0.6427218977445769,2.8569261788819476
0.6429672769777987,2.8657218942322733
0.6432089062220158,2.8744968661699932
0.6434468614366894,2.8832512426451804
0.6436812166693954,2.89198516985781
0.6439120441132283,2.9006987922560117
0.6441394141622041,2.9093922526118705
0.6443633954647466,2.918065692030599
0.6445840549754436,2.9267192499463484
0.6448014580044447,2.9353530642053194
0.6450156682663376,2.9439672710353784
0.6452267479262013,2.952562005122165
0.6454347576446808,2.9611373995846475
0.6456397566214301,2.9696935860599276
0.6458418026370987,2.9782306946642345
0.6460409520939192,2.986748854053164
0.646237260054948,2.9952481914409517
0.6464307802820098,3.003728832611422
0.6466215652724968,3.012190901957675
0.6468096662944555,3.0206345224844315
