freq,cyc,cyc.1,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,ratio_59,c5_s,c9_s,ratio_59_s,e_freq,e_cyc,e_cyc.1,e_ROIsum,e_fBg,e_fA1,e_fWidth1,e_fCtr1,e_fA2,e_fWidth2,e_fCtr2,e_box1,e_box2,e_box3,e_box4,e_box5,e_box6,e_box7,e_box8,e_box9,e_Nfit,e_BZ-2,e_BZ-1,e_BZ0,e_BZ1,e_BZ2,e_Excited,e_c5,e_c7,e_c9,e_fraction95,e_fraction75,e_fraction97,e_sum95,e_two2D_bg,e_two2D_a1,e_two2D_sh1,e_two2D_sv1,e_two2D_ch1,e_two2D_cv1,e_two2D_a2,e_two2D_sh2,e_two2D_sv2,e_two2D_ch2,e_two2D_cv2,e_two2D_chd,e_two2D_cvd,e_ratio_59,e_c5_s,e_c9_s,e_ratio_59_s,em_freq,em_cyc,em_cyc.1,em_ROIsum,em_fBg,em_fA1,em_fWidth1,em_fCtr1,em_fA2,em_fWidth2,em_fCtr2,em_box1,em_box2,em_box3,em_box4,em_box5,em_box6,em_box7,em_box8,em_box9,em_Nfit,em_BZ-2,em_BZ-1,em_BZ0,em_BZ1,em_BZ2,em_Excited,em_c5,em_c7,em_c9,em_fraction95,em_fraction75,em_fraction97,em_sum95,em_two2D_bg,em_two2D_a1,em_two2D_sh1,em_two2D_sv1,em_two2D_ch1,em_two2D_cv1,em_two2D_a2,em_two2D_sh2,em_two2D_sv2,em_two2D_ch2,em_two2D_cv2,em_two2D_chd,em_two2D_cvd,em_ratio_59,em_c5_s,em_c9_s,em_ratio_59_s,filename,loss
45.42,147.0,147.0,24775.15,-0.02605835,39.195750000000004,13.8108,115.487,0.0338572,-95.8808,78.64145,0.8951115,-0.5432045,-2.034835,2.307805,0.2302249999999999,-21.6400725,13514.5,65.52835,10510.7,17720.45,1.031375,-0.406943,-1.7623099999999998,2.44407,0.36649000000000004,2.770705,13531.7,67.09535,10527.9,0.5410505,0.991393,0.0116048,25007.15,-0.00022535344999999999,1.0769700000000002,14.224450000000001,0.1869500000000004,115.134,89.7354,0.7716814999999999,13.7933,12.672,114.7185,140.25900000000001,0.4158205,-50.52395,1.285108833214975,12.871739960083097,13.220686607824577,0.9616287490443377,45.42,9.899494936611665,9.899494936611665,849.7302189518759,0.012348276430538796,1.885500232033936,0.22924401846067763,0.035355339059330394,0.0024000618367033795,2.7326848665735337,62.49770356585112,0.9556951198601465,0.3664602106702718,0.351495709860021,0.7892796602282363,2.065381126099975,29.290523087963322,511.8038882228226,2.507047092696907,208.03081502508215,550.7654718662029,1.1401319029173773,0.18202625604016578,0.01738068468156529,0.6048449984913492,1.8809464643630875,1.5884234600540246,488.46936444366844,0.3860095918497335,184.69629124592672,0.004609629106555062,0.0002588010819142212,0.00013519881656286718,689.7826650474772,0.0002137959273227743,0.08793579930835914,0.3795042094628205,15.902902219563572,0.022627416997977077,0.008343860017996887,0.038744501861554446,0.17465537495307715,0.2859539823118397,0.024748737341541822,0.06788225099388098,0.047426358920962926,0.07629682169002902,0.023852290494921366,,0.23287300267684463,,45.42,7.0,7.0,600.8500000000013,0.00873155,1.333250000000005,0.16209999999999924,0.02500000000000213,0.0016971,1.9323000000000015,44.19255,0.6757785,0.2591265,0.24854500000000007,0.558105,1.460445,20.7115275,361.89999999999964,1.772750000000002,147.0999999999999,389.4500000000007,0.806195,0.128712,0.012289999999999968,0.4276900000000001,1.3300299999999998,1.1231849999999999,345.400000000001,0.272949999999998,130.60000000000036,0.0032594999999999708,0.00018299999999996097,9.55999999999995e-05,487.75,0.00015117655,0.06218000000000007,0.2683500000000003,11.24505,0.016000000000005343,0.005899999999996908,0.027396499999999963,0.12349999999999994,0.20219999999999994,0.017500000000008953,0.0479999999999805,0.033535499999999996,0.05395000000000039,0.016866116355790328,,0.16466607934806987,,2024-10-30_B_e.dat,649.014722410624
45.425,31.0,31.0,25237.4,-0.0118553,38.1767,14.2592,115.388,0.0205663,-48.231,500.0,-3.31643,-0.0358158,-3.60553,0.480764,0.145121,-160.788,13329.3,68.932,10762.7,17753.3,-2.30399,0.976625,-1.58065,1.4932,1.15756,-5.14448,13457.4,80.5751,10890.7,0.531319,0.989631,0.0134456,25328.3,-4.45725e-06,1.00241,14.6284,11.6536,114.968,88.7081,0.748171,14.3193,12.9245,114.787,139.204,0.18153,-50.4961,1.2356781474101755,13.056550932003443,13.604035902995847,0.9597556949352186,45.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_B_e.dat,723.3147224106251
45.435,34.0,34.0,22295.5,-0.0385271,35.164,13.8966,115.53,0.154513,-25.3417,122.834,1.22369,1.68661,-0.59129,1.07056,2.72132,-100.364,10939.0,35.2736,10856.1,16035.0,1.85566,2.31858,0.672646,1.70253,3.35329,0.932075,11018.9,42.5413,10936.0,0.480354,0.993289,0.00711484,22939.2,-0.000388786,0.843436,14.2767,11.5699,115.322,89.3838,0.783388,14.0558,12.6518,114.726,139.97,0.596512,-50.5863,1.007580468178493,12.852236822047749,13.335335407855327,0.963773045744091,45.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_B_e.dat,3161.814722410625
45.44,155.0,155.0,20647.399999999998,-0.0276641,32.9368,4.4905,115.38866666666667,-0.002443433333333337,14.108916666666667,2.2031766668424706,-0.38142999999999994,-0.539889,0.5469086666666666,0.941717,3.9103966666666667,-20.602966666666664,10941.0,54.70579999999999,9237.653333333334,14802.566666666666,-0.25169933333333333,-0.41015766666666664,0.8063733333333333,1.0714499999999998,4.04013,0.9951926666666666,10957.433333333334,56.1977,9254.066666666666,0.5207866666666666,0.9910963333333332,0.011134086666666668,21044.333333333332,-0.00034067166666666666,0.8582536666666667,14.269266666666667,11.394166666666665,115.07933333333334,89.90756666666668,0.6759430000000001,13.6884,4.309466666666666,114.64666666666666,140.64733333333334,0.432742,-50.739733333333334,1.1852668714580232,12.750694562995468,13.272330259908642,0.9639351120977299,45.44,14.0,14.0,460.9272285296225,0.03405063044629277,0.47950691340167256,15.958957235045153,0.09181684667495922,0.06197297117698435,8.956644287668977,3.8160139245646567,0.8027416609040545,0.24132602908927997,1.2018450207848488,2.1954800547185576,1.3609350841731334,52.340125174605134,204.99992682925614,14.732557949317558,349.411597594203,292.52665405623014,0.7639384389336181,0.47105564597861826,1.8609775565904427,2.358654000674961,1.460189601353194,0.4864849115710921,166.59568821951237,14.400084457043993,364.1241768041965,0.010378383753423917,0.0023319306021692683,0.003250989991761484,435.77967292352423,0.00010334152788367964,0.031780830532466095,0.2852711750831715,0.1302350311296223,0.24660967810151657,0.33600388886638255,0.016024923057537586,0.26962440542354443,14.737285247403381,0.023115651263446207,0.48549596634093756,0.252826888686706,0.2018776196940442,0.04877486098630091,0.18414690276180057,0.2617307468120678,0.0010501995686711763,45.44,8.082903768654761,8.082903768654761,266.1164594684057,0.0196591406542436,0.2768434455307422,9.213908255639044,0.0530104811439303,0.035780111591512835,5.171120990521408,2.203176666578765,0.46346311401268314,0.13932964785715926,0.6938855462743437,1.2675610005922135,0.7857362371969645,30.21858535897698,118.35676293872461,8.505846297890253,201.7328799289903,168.890342464505,0.4410600633626269,0.2719641040090483,1.074435893253344,1.3617695222148767,0.843040859409159,0.2808721946522613,96.18406543936644,8.313892637627696,210.22719149635373,0.0059919626537925375,0.0013463407608939532,0.0018769599468762721,251.5975114697638,5.966425894210966e-05,0.018348671062989177,0.16470138972630993,0.07519123028060672,0.14238016403667755,0.19399193568576706,0.009251993641012366,0.1556677230513762,8.508575604712643,0.01334582747944418,0.28030122685741776,0.14596967224164525,0.1165540980737173,0.028160179120127405,0.1063172638799614,0.1850715859158325,0.000742603236606576,2024-10-30_B_e.dat,3223.2813890772904
45.445,17.0,17.0,20836.4,0.0231128,33.2394,13.6714,115.373,0.0284489,-101.839,5.50942e-05,-0.176716,-2.07996,2.04879,0.914092,1.34884,-138.255,8322.94,29.0173,12073.2,14887.5,0.693838,-1.20941,3.7899,1.78465,2.2194,0.479293,8433.06,39.0287,12183.3,0.38839,0.991966,0.00586649,21712.9,-0.000245143,0.676261,13.9251,11.2006,115.11,88.3539,0.892672,13.8963,-12.3563,114.713,138.614,0.397438,-50.2603,0.692181921154367,12.488773961442332,,,45.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_B_e.dat,5747.654722410625
45.455,27.0,27.0,20966.4,0.015678,31.7442,14.4484,115.47,-0.0221218,-37.8635,1.64e-11,-1.69,2.28638,2.91119,-0.389518,-0.256567,-93.4389,10929.9,42.1334,9383.25,14957.9,-1.10164,2.87474,4.08791,0.198842,0.331793,0.360429,11004.3,48.8995,9457.68,0.516314,0.992284,0.00943447,21313.2,-0.00041475,0.798942,14.9618,11.7567,115.011,89.3305,0.630398,14.6614,13.218,114.876,140.213,0.135412,-50.8824,1.163530591011749,13.262782289549957,13.921005179224666,0.9527172872073186,45.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_B_e.dat,3176.4147224106255
45.46,156.0,156.0,24804.7,-0.027534566666666666,39.00573333333333,4.431933333333333,115.30799999999999,0.05144482066666667,-44.909099999999995,250.31803333333332,-1.1279746666666666,-1.089127,0.002110666666666631,0.16176,1.820854,-47.73903333333333,13672.1,72.5467,10394.366666666667,17762.166666666668,-0.8273742,-0.7885233333333334,0.603311,0.46236066666666664,2.1214566666666665,2.385079,13710.133333333333,76.0036,10432.383333333333,0.547089,0.9903893333333333,0.013318533333333334,25081.433333333334,-0.0002692736666666667,1.0811840000000001,14.208066666666667,11.3528,115.02366666666667,89.06683333333332,0.7523759999999999,14.035433333333332,12.714033333333333,114.44066666666667,139.64233333333334,0.5828056666666667,-50.5755,1.3186785138971928,12.69993930293637,13.358177218594841,0.9508359538235168,45.46,14.0,14.0,1382.5311714388204,0.015679323512299035,3.005451009970604,16.156125158073433,0.041797129088008055,0.05705744087605999,32.78288032510261,239.765119749732,1.2323603141420667,1.6776109636554597,1.1727176834841084,1.1217392026224278,1.1875369443213124,30.77666838050105,622.3605626965763,3.8768374340433693,931.6511704137633,1141.5295411566603,1.1572952468077107,1.678653811014449,0.8933649839516882,1.0562817108713627,1.0214368466201584,3.965724990882121,646.7164937848207,5.021295688365702,946.8121386174414,0.016227329817317445,0.0005007996938231143,0.0015038561677678266,1553.9944798271733,9.442709675370376e-05,0.07897438260600716,0.26649184477828547,0.34759218921028756,0.10278780731844356,0.6176256579298931,0.10437180709846881,0.4640119538690069,0.32841621965629786,0.019604421270042284,0.7461248778410634,0.09446437938362448,0.18850286469971905,0.08455238398629066,0.29139829717777344,0.38426717257742526,0.006933406748106566,45.46,8.082903768654761,8.082903768654761,798.2047439932516,0.009052461650537077,1.735197949642761,9.327743209074981,0.024131583730314987,0.032942128849064396,18.92720478050928,138.42845642979066,0.711503559108534,0.9685691414619471,0.6770688702429843,0.6476364305946148,0.6856247744765354,17.768917774242126,359.32003840587527,2.238293136149357,537.8890540292161,659.0623878747078,0.6681647222763062,0.9691712296653834,0.5157845139690929,0.6098445301116597,0.589726838356351,2.289612391017819,373.38194177603714,2.8990464173586448,546.6422431027851,0.009368853238257067,0.0002891368380388572,0.0008682517632832336,897.1991312474111,5.45175097295457e-05,0.045595881056662735,0.1538591383195831,0.20068244400877083,0.059344568224714775,0.3565863398642435,0.060259090924108666,0.2678974264734753,0.18961119282480285,0.011318617897565737,0.43077539907061463,0.054539034865966535,0.1088321796773984,0.04881634165510951,0.16823888531698605,0.22185675552831288,0.0040030042524204935,2024-10-30_B_e.dat,470.58138907729153
45.465,1.0,1.0,27501.9,-0.0761752,42.8123,14.1553,115.498,-0.00834946,51.558,2.40351,-2.15466,2.27183,3.39708,1.07427,2.24498,79.1114,13931.0,85.7913,12634.4,19742.0,-2.6528,1.77368,2.4008,0.576126,1.74684,0.375547,13868.0,80.0626,12571.4,0.502995,0.989998,0.0115957,27570.8,-0.000193306,1.06467,14.4353,11.5569,115.276,89.0936,0.89413,14.0557,12.8986,114.757,139.589,0.519395,-50.4958,1.1031388707701608,12.916165010172332,13.464726214075057,0.959259386698164,45.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_B_e.dat,312.71472241062474
45.475,40.0,40.0,27099.2,0.0115576,42.498,13.82,115.509,0.11582,16.1483,17.4244,-0.750932,1.19334,1.01078,0.262233,-0.581453,-109.507,12362.6,35.2069,13998.6,19180.2,-0.0613965,1.88287,2.38985,0.951768,0.108082,0.54662,12449.8,43.1366,14085.8,0.447782,0.993973,0.00560966,27803.3,-0.000181043,1.00106,14.073,11.1433,115.219,89.2397,1.03644,13.9869,12.2532,114.712,139.663,0.507456,-50.4231,0.8838546621420154,12.522765704907203,13.09138201566206,0.9565656009369687,45.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_B_e.dat,1730.9147224106255
45.48,150.0,150.0,28751.9,-0.01250867,46.9606,13.3444,115.101,-0.018469992999999997,17.74125,437.744,-1.6939889999999997,0.352255,2.423405,0.4679365,1.7801475,-40.71295,14586.849999999999,53.6633,13563.8,20438.3,-1.43763,0.6086185,2.936125,0.7242985,2.036505,0.32668215,14619.3,56.61145,13596.25,0.49745649999999997,0.9929215,0.0073783600000000005,29439.199999999997,-0.0002129333,1.210505,13.714500000000001,-0.0990000000000002,114.8535,91.14715,1.051356,13.2716,12.2636,114.23249999999999,141.743,0.6208805,-50.59605,1.1135113159366214,12.200701346234158,12.757641508133602,0.9612288383154107,45.48,9.899494936611665,9.899494936611665,392.7271062710082,0.019250600280141916,1.1972732019050654,0.13109759723198497,0.28284271247462306,0.025305098856461674,71.85569612943013,88.04327953909939,3.5163161578336495,2.2968313177179556,0.5364607016827978,1.8338156760766606,1.4466308727565924,4.539979088608232,2339.038521486981,28.05092600967034,2663.2469806610115,376.60507165995415,3.487733487524527,2.268245111874927,0.5936373560095421,1.8624082458807198,1.4752156643860583,0.3743392894009992,2335.4322769029304,28.37965995224397,2666.853225245064,0.08898726709198346,0.004473864604567266,0.002351398748022122,571.483700554967,0.0002612444186859884,0.16722368268280677,0.23461802999769543,15.677830131111895,0.34294678887547014,1.2294465604490463,0.2122366861595798,0.07580184694319897,0.10620743853421874,0.29203510063003674,1.820092854774182,0.05084734152834344,0.5909291370375997,0.39018137509647033,,0.09167627770117409,,45.48,7.0,7.0,277.6999999999998,0.01361223,0.8466000000000022,0.09269999999999934,0.20000000000000284,0.017893407,50.80965,62.255999999999986,2.486411,1.624105,0.37933499999999987,1.2967035,1.0229225,3.210250000000002,1653.9500000000003,19.835,1883.1999999999994,266.2999999999993,2.4662,1.6038915,0.41976499999999994,1.3169215,1.043135,0.26469785,1651.400000000001,20.06745,1885.75,0.06292350000000001,0.0031634999999999858,0.0016626900000000003,404.09999999999945,0.0001847277,0.1182450000000001,0.16589999999999927,11.0859,0.24249999999999616,0.8693499999999972,0.15007399999999996,0.05360000000000076,0.0750999999999995,0.2064999999999948,1.2870000000000061,0.0359545,0.4178500000000014,0.2758998962234061,,0.06482491763644127,,2024-10-30_B_e.dat,-438.5852775893745
45.485,5.0,5.0,27005.6,-0.0212818,41.8375,14.0787,115.194,0.050785,-32.7509,5.75402,-0.204987,-0.113669,1.27248,-0.534072,1.26406,10.3309,14111.2,82.0611,11872.2,19228.5,-0.270038,-0.17872,1.14237,-0.599124,1.19901,0.116835,14102.9,81.313,11864.0,0.521662,0.990011,0.012468,27034.7,-0.000132027,1.1008,14.325,11.3936,114.85,88.8656,0.843096,14.192,12.7974,114.489,139.344,0.360896,-50.4781,1.1887137559002023,12.775496859222343,13.476672467638293,0.9479711620134946,45.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_B_e.dat,77.81472241062511
45.495,11.0,11.0,29214.6,-0.0394127,46.6702,13.693,115.258,-0.0274514,53.7496,2.63182,-0.109593,-1.219,1.88032,1.87703,3.37527,-81.5815,13592.5,79.26,15014.9,20851.4,0.404104,-0.705303,2.90771,2.39073,3.88897,0.672784,13657.5,85.1675,15079.9,0.453819,0.989205,0.0102966,30094.6,-0.000233092,1.10594,13.9092,11.184,114.915,88.9465,1.11346,13.7887,12.3246,114.566,139.072,0.348312,-50.1254,0.9056757670806835,12.472389217788226,13.036111844411279,0.9567568433478325,45.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_B_e.dat,523.2147224106247
45.5,159.0,159.0,27234.8,-0.03655953333333333,44.160599999999995,13.5036,115.21566666666666,0.14771563333333335,12.834700000000007,422.3376666666666,0.29847199999999996,0.5181246666666667,0.40399266666666667,0.7347276666666667,2.16595,-109.54860000000001,12712.266666666668,58.2311,13978.566666666666,20166.033333333336,0.9882712333333332,1.2079223333333333,1.783588,1.4245266666666667,2.85575,0.7804336666666667,12799.533333333333,66.16376666666666,14065.800000000001,0.454437,0.9910996666666666,0.008571130000000001,28131.266666666666,-0.000320791,1.0531746666666668,13.7859,11.075233333333335,115.03633333333333,89.78983333333333,1.0561166666666668,13.612833333333334,12.3322,114.41733333333333,140.18333333333334,0.6190883333333334,-50.393166666666666,0.9092532054228853,12.356398794624573,12.956684452253377,0.9536737453310176,45.5,15.524174696260024,15.524174696260024,1546.7815876845718,0.017940204391347754,2.221706211451013,0.1267961750211736,0.15028750225263096,0.1780310215496258,137.81688198392098,99.97363175024371,1.0089253732080485,1.2534040974663094,1.0423214325002308,0.5513253374046337,1.2939910937483303,64.26116268696046,1133.828948004651,16.895538098563183,321.7867668710642,1282.6508579240624,0.9073044035061019,0.9789695757868747,1.1144391970726801,0.14716956014520569,0.9330862594101361,0.1310026158682846,1098.9100706305912,14.147328359210913,275.05448551150647,0.0171977543882915,0.001177244806033684,0.0016973576907358093,1381.6259998036126,8.654406369590003e-05,0.08203217372064056,0.1572818807110344,0.06310897981534316,0.17137483284699362,0.33418342767607795,0.023182720576613466,0.05339666032003615,0.0094398093201083,0.1468650173912588,0.3879450132858107,0.13833291335518574,0.07550194257986753,0.06253485941634894,0.10102065284182687,0.023973988058333503,0.0083080772423422,45.5,8.962886439832502,8.962886439832502,893.0347660272444,0.010357781834661533,1.282702679241506,0.07320580578068948,0.08676852988139298,0.10278625821578052,79.56861391229165,57.71980320286772,0.5825033358139105,0.7236531930755536,0.6017845596361246,0.31830783196162654,0.7470861063045767,37.101199575754954,654.6164483454754,9.75464346930903,185.78367647466823,740.5388180987619,0.5238324416011808,0.5652083481090059,0.6434217704253823,0.08496838516635333,0.5387176030475831,0.07563439553609926,634.4560250937625,8.167963836504448,158.80278125188227,0.009929128125537166,0.0006796826056656362,0.000979969919657401,797.6821429060016,4.9966238471592e-05,0.04736129757982197,0.09080673616716632,0.036435986484671036,0.09894330587653888,0.19294089192749544,0.013384549965455662,0.03082857620959988,0.005450076452063265,0.08479255732538234,0.22398015785133576,0.07986654476340167,0.043591066872826184,0.036104517917764464,0.05832430111194047,0.013841388459027723,0.004796670632314473,2024-10-30_B_e.dat,1381.181389077292
45.505,23.0,23.0,29793.0,-0.013278,48.71,13.3166,115.28,-0.0028137,2.50023,488.13,-0.0858703,-1.10965,2.87332,1.91115,2.17593,65.8624,15719.4,52.0779,13341.8,21116.1,-0.500589,-1.52437,2.04389,1.49643,1.76121,0.376212,15666.9,47.3086,13289.3,0.519593,0.994743,0.00651499,30152.3,-0.000233922,1.34387,13.5963,10.907,115.001,88.9901,1.04927,13.3698,12.0521,114.523,139.088,0.478243,-50.098,1.1789108530923376,12.177637049115893,12.69386334336399,0.9593326097591899,45.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_B_e.dat,-1486.185277589375
45.515,38.0,38.0,27710.0,0.00865965,43.7847,13.8552,115.231,0.20937,777.295,499.951,0.164076,-0.333244,6.30397,3.76773,2.63451,-36.6066,15413.9,80.7329,11556.6,25046.1,0.394578,-0.102742,6.76497,3.99823,2.86501,0.514012,15443.1,83.3836,11585.7,0.550133,0.990639,0.0130843,28071.5,-0.000298302,1.21828,14.2324,11.307,114.932,89.0482,0.836331,13.8758,12.7256,114.419,139.319,0.513158,-50.2707,1.3329449234832595,12.68565121702469,13.288261002855114,0.9546509670677791,45.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_B_e.dat,-1262.3852775893756
45.52,158.66666666666666,158.66666666666666,27451.433333333334,-0.026140406666666668,44.0585,13.614166666666668,115.21166666666666,0.033574733333333336,-66.0285,442.2846666666667,0.8509350000000001,-0.790582,2.5162763333333333,0.7601986666666667,1.5529656666666665,-56.836533333333335,13847.833333333334,56.58983333333333,12928.333333333334,19661.566666666666,1.2088163333333333,-0.4326999999999999,3.2320466666666667,1.1180853333333334,1.9108466666666668,0.5449080000000001,13893.1,60.705466666666666,12973.6,0.4957773333333333,0.992409,0.008607246666666667,28034.36666666667,-0.0002866836666666666,1.1322733333333332,13.921233333333333,11.134466666666667,114.895,89.68533333333333,0.9747089999999999,13.715366666666668,12.335299999999998,114.46133333333334,140.053,0.43375766666666665,-50.3674,1.0805814915573848,12.450080932704168,13.006965672941837,0.9571406938355431,45.52,13.5030860670194,13.5030860670194,629.0382526789091,0.02054085531096827,1.0450908668627823,0.1856503792975744,0.042003968066522894,0.07261148518556368,22.000323928751595,99.96588970910696,0.2943983644231062,1.6664435019156816,1.660599499768181,0.9073466315286199,0.8110248017023484,11.043250302484926,1039.9526159077311,4.27736561955292,1162.0375223431183,370.82451824728855,0.30123349878513395,1.6505945673193039,1.7348210542396971,0.8721338897699901,0.7427084247087369,0.21674694883204243,1047.1211725488124,5.076863197224575,1158.6846982678244,0.03909938067710707,0.0003735491935474874,0.0012695963702032756,678.3405806328682,8.202322652964423e-05,0.046574995795312005,0.3117376674919686,0.18467117623856022,0.09147677300823723,0.3339993463067453,0.10461465636802528,0.14267867161329034,0.14883642027407157,0.1347046151151934,0.2757680184502831,0.218500635601669,0.07906351876814158,0.17112599183261437,0.24222515078781376,0.1358525280188852,0.01074176904616567,45.52,7.796010375684335,7.796010375684335,363.17540451473997,0.011859268343172684,0.6033834933108467,0.10718529646261071,0.02425100227023944,0.04192226051814371,12.701892942523699,57.71533333333334,0.1699709749486659,0.9621216044203214,0.9587475682073171,0.523856821961349,0.4682453875823137,6.375823534868088,600.416922738784,2.4695381918713286,670.9026763332452,214.09563543218536,0.1739172416125299,0.952971217764734,1.0015994026611195,0.5035267360280992,0.4288029089349921,0.12513890925420973,604.5556908452135,2.9311283335565124,668.9669224508286,0.022574037959075418,0.00021566872745020944,0.000733001806099033,391.6401168306335,4.735613191669175e-05,0.026890086359929073,0.1799818262430341,0.10661995331289757,0.05281413952090406,0.19283461249935843,0.06039930001525959,0.0823755694635514,0.0859307473104555,0.07777174579784185,0.15921473968616065,0.12615140078272793,0.04564734384386557,0.0987996374499016,0.13984875601184196,0.07843449362179454,0.00620176325037654,2024-10-30_B_e.dat,287.6147224106244
45.525,28.0,28.0,28649.7,0.00275725,45.3132,13.7268,115.331,-0.0101753,12.8132,69.304,-1.43918,0.168121,0.77513,-0.52986,1.72873,-36.1814,13245.9,62.373,14413.7,20252.5,-1.21136,0.395946,1.23078,-0.302035,1.95655,0.405387,13274.7,64.993,14442.5,0.457479,0.991505,0.00822153,29017.0,-9.47368e-05,1.08257,13.9976,11.1192,115.134,88.5148,1.06297,13.9225,12.428,114.545,138.807,0.589058,-50.292,0.9191414228838498,12.475660861052612,13.154042344465825,0.9484279078895756,45.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_B_e.dat,906.014722410624
45.535,3.0,3.0,26852.3,-0.0160206,41.6246,14.0563,115.255,-0.0258428,11.3166,454.932,1.02572,-0.264555,-2.32422,3.24148,2.5202,23.6412,12371.4,51.9063,13733.0,19056.1,0.87686,-0.413418,-2.62195,3.09262,2.37133,1.79322,12352.6,50.1944,13714.1,0.452459,0.992939,0.00669704,27301.0,-0.000253387,0.955756,14.3521,11.4628,115.037,88.6868,0.973324,14.2081,12.6804,114.482,139.106,0.554953,-50.4188,0.900722613952064,12.82634990478585,13.422532966619974,0.9555834160872058,45.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-30_B_e.dat,1828.1147224106244
