cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
162,8,162,10068.8,-0.0231656,20.5934,12.4485,91.5265,0.00740899,77.3808,5.75056e-07,-2.69511,-1.96172,5.45572,-2.34979,-6.62375,-315.463,2082.18,46.0284,9922.28,8363.95,-0.708725,0.0246708,9.42849,-0.363399,-4.63736,-1.51851,2524.64,78.8039,10364.8,0.229019,0.948205,0.0138122,11023.7 
163,2,163,9240.36,-0.419186,20.5998,12.0511,91.8395,0.997429,2046.08,19.7244,0.056051,-0.0657746,-9.38964,-0.746689,-2.18667,-299.583,1171.38,41.6984,10137.6,74516.7,1.94245,1.82062,-5.61686,1.13971,-0.300276,-4.53733,1591.57,72.824,10557.8,0.155291,0.925863,0.0125467,10249 
164,1.3,164,9020,-0.01517,20.0517,-11.5385,91.6674,0.00859194,1.33029,500,-3.26803,-3.36215,4.81391,-3.41892,-3.2623,-264.752,31.1236,11.699,10982.9,7532.13,-1.60096,-1.69507,8.14806,-1.75184,-1.59523,-4.41413,402.464,39.2058,11354.2,0.041436,0.854354,0.00632054,9712.91 
165,1.75,165,10628.5,-0.183288,22.2533,12.1676,91.7548,-1.13214,3067.4,499.997,-6.69528,-2.02773,3.97215,0.841364,1.17898,-319.506,519.94,40.4105,12046.7,121863,-4.68343,-0.0158841,7.99584,2.85321,3.19082,0.143965,968.078,73.606,12494.8,0.0863288,0.882567,0.0107352,11213.9 
166,1.6,166,10004.3,-0.277689,21.5418,11.8567,91.8403,0.242577,-186.337,1.78317e-05,-1.83692,-1.71047,1.32065,-1.84716,-3.01162,-315.998,166.117,28.573,11566.2,9786.02,0.152836,0.279288,5.30016,0.142601,-1.02186,-0.0921358,609.335,61.4039,12009.4,0.0582703,0.850086,0.00933077,10457.1 
167,4,167,6397.4,-0.325711,16.1825,11.6393,92.4469,0.18399,-94.0136,500,2.12912,3.28205,0.572975,-0.550878,-2.63248,-324.475,6912.4,105.432,1820.15,6694.61,4.17225,5.32518,4.65924,1.49225,-0.589351,0.690613,7367.5,139.144,2275.25,0.797935,0.968007,0.101249,9233.21 
168,6,168,6682.08,-0.421001,16.5686,11.6418,92.2934,0.00632468,110.774,2.5544,-2.34588,3.93871,8.00587,0.304591,3.49102,-275.976,5960.63,105.01,2810.14,6301.92,-0.608134,5.67646,11.4814,2.04234,5.22877,0.518011,6347.72,133.683,3197.22,0.707705,0.964455,0.0715142,8969.44 
169,10,169,9211.87,-0.129097,19.3398,12.2102,91.4815,1.5039,-2613.91,0.000849112,0.309942,-2.44884,-3.66556,-2.91307,-1.63864,-297.68,801.462,39.5843,10305.1,135657,2.18435,-0.574426,0.0832614,-1.03866,0.235768,0.906479,1218.99,70.5121,10722.6,0.121758,0.908077,0.0119687,10011.5 
170,0,170,9849.03,-0.414436,21.4397,12.1702,91.209,-2.04039,3469.33,490.991,-6.4521,1.30194,-1.99972,-5.9766,2.14024,-294.001,128.279,12.3135,11634.8,238932,-4.60086,3.15319,1.70277,-4.12536,3.99148,-13.0461,540.644,42.8591,12047.1,0.0518887,0.878172,0.00651082,10419.3 
171,3.5,171,7946.1,-0.424334,19.0917,11.5611,92.4025,-0.15905,238.462,492.153,1.1021,1.63566,9.7651,0.169213,-1.26089,-286.211,6489.29,123.728,3484.85,8419.88,2.90429,3.43785,13.3695,1.97141,0.541303,0.39843,6890.73,153.464,3886.29,0.683775,0.962488,0.0678095,10077.5 
172,7,172,8257.39,-0.511162,19.5427,12.1442,92.2436,0.145981,1294.92,392.203,-1.22921,1.62351,1.36829,-0.162249,-3.20562,-321.338,4662.71,101.094,6012.89,13879.5,0.794168,3.64689,5.41504,1.86113,-1.18224,0.485994,5113.42,134.48,6463.6,0.491034,0.956001,0.0369117,10413.6 
173,1.55,173,10265,-0.4222,22.2982,12.1467,91.554,-0.340763,164.635,375.752,-1.78579,1.14347,-1.60826,-3.86651,-2.62724,-248.202,164.291,27.5855,12178.3,10643.4,-0.222929,2.70633,1.51746,-2.30365,-1.06438,-1.39789,512.419,53.3728,12526.4,0.0475162,0.845825,0.00778774,10784.1 
174,5,174,7763.19,-0.531679,19.5271,11.7233,92.6225,0.502367,236.271,0.882007,2.23671,-3.24311,2.33733,1.58159,-3.70999,-370.764,8632.6,137.008,1741.75,11316.1,4.57131,-0.908506,7.00653,3.91619,-1.37539,0.469609,9152.63,175.529,2261.78,0.831506,0.967528,0.125078,11007.3 
175,2.4,175,9085.25,-0.247362,20.8983,11.6922,91.9216,0.0569139,432.853,500,3.74581,4.11192,-6.32431,-3.94066,1.20201,-337.062,2866.97,42.1551,8410.14,8756.28,5.8682,6.23431,-2.07953,-1.81827,3.3244,1.18037,3339.73,77.1746,8882.9,0.314366,0.961133,0.0157521,10623.7 
176,3,176,7803.32,-0.460707,18.6896,11.8646,92.1031,-1.32712,464.914,424.708,-1.78859,-1.66179,11.008,5.6245,0.283724,-257.218,4963.24,88.5774,5028.57,27303.9,-0.168961,-0.0421602,14.2473,7.24413,1.90336,0.38546,5324.01,115.301,5389.35,0.546429,0.963484,0.0379163,9743.27 
177,1.65,177,9338.11,0.00327536,20.672,11.7408,91.7141,-0.0049629,-2.72936,1.79667e-11,0.139686,-0.450179,-8.37871,-3.68573,0.17761,-233.783,372.299,35.3259,11193.5,7901.29,1.61176,1.02189,-5.43457,-2.21366,1.64968,-0.615076,700.203,59.615,11521.4,0.0690008,0.870326,0.0094416,10147.7 
178,2.6,178,8699.9,-0.477618,20.3849,11.9274,92.1323,0.297426,39.5829,496.278,-3.61061,1.85164,-5.98417,0.696296,-1.20916,-287.934,3516.01,86.7762,7473.41,8298.19,-1.79757,3.66468,-2.35809,2.50934,0.603886,1.89926,3919.86,116.691,7877.26,0.377665,0.950483,0.0265635,10379.2 
179,2.1,179,9662.82,-0.0304716,21.2504,11.7749,91.8471,-0.393464,311.976,500,-4.26312,2.11113,-6.35811,1.94696,-0.555676,-271.315,1675.33,35.7763,10279.1,12141.5,-2.55472,3.81952,-2.94131,3.65535,1.15272,1.93925,2055.87,63.9648,10659.7,0.190415,0.948363,0.0109329,10796.8 
180,2.2,180,9372.37,-0.0312337,21.0961,11.5568,91.7687,0.00906675,-33.2253,500,-4.12152,-1.13178,-1.72707,-4.72361,-5.58727,-311.233,2235.7,58.1335,9560.47,7946.46,-2.16177,0.827976,2.19243,-2.76386,-3.62752,1.39627,2672.23,90.4694,9997.01,0.245841,0.944067,0.0163971,10869.8 
181,1.8,181,10248.3,-0.22615,22.588,12.0347,91.9069,0.705792,-888.599,2.06885,-2.83676,-0.829923,-1.66773,-2.57392,-1.51689,-229.152,716.499,27.3527,11796.6,29265.6,-1.39386,0.612983,1.21808,-1.13102,-0.0739853,2.58648,1037.91,51.1606,12118,0.0945726,0.920589,0.00771708,10974.7 
182,9,182,10475.2,-0.00783024,21.6104,12.2243,91.7408,-0.00494013,12.2989,1.76006e-12,1.87774,-2.42424,2.03876,-2.22002,0.915418,-279.76,754.304,27.5783,11709.4,8601.66,3.63932,-0.662665,5.5619,-0.458449,2.67699,0.482955,1146.69,56.6442,12101.8,0.103584,0.920432,0.00854853,11070.2 
183,2.8,183,8728.56,-0.440754,20.5975,11.8566,92.0833,0.246544,-177.247,3.19822e-06,-5.51438,-3.50173,2.40022,-5.97519,0.113655,-295.551,4404.93,72.4125,6721.29,9372.6,-3.65337,-1.64073,6.12223,-4.11418,1.97466,5.66848,4819.47,103.119,7135.83,0.451648,0.963908,0.0259298,10670.8 
184,1.35,184,10531.1,-0.383165,22.3044,12.204,91.5557,0.0828956,184.799,497.166,5.09399,0.49434,-4.84176,-5.86989,-1.76458,-304.684,-13.8156,24.3027,12363.6,9359.78,7.0125,2.41286,-1.00473,-3.95137,0.153939,1.21732,413.534,55.9582,12791,0.0379315,0.808535,0.00799446,10902.1 
185,1.2,185,10028.4,-0.430022,21.4853,12.4408,91.4933,0.324116,647.443,206.575,-2.09349,-3.99721,-5.15769,-1.62022,-1.32844,-255.18,-33.5093,7.87997,12326.2,15532.5,-0.486686,-2.39041,-1.94408,-0.0134232,0.278358,0.573314,324.406,34.3922,12684.1,0.0302466,0.843506,0.00496993,10725.4 
186,1.4,186,9335.04,-0.370499,20.3298,12.0424,91.6829,0.817464,-1327.56,455.463,-5.02501,-3.33401,-10.1088,-2.29839,-5.36052,-268.435,1.68615,29.2625,11316.6,43297.7,-3.33475,-1.64374,-6.72828,-0.608126,-3.67026,0.579092,378.192,57.1518,11693.1,0.0379461,0.790853,0.00892322,9966.55 
187,1.45,187,10428.5,-0.0169302,21.6232,12.0994,91.7083,0.0270265,-73.0271,500,0.0418295,-3.51921,-10.3544,-4.94747,-5.86039,-240.816,196.814,31.655,12283.4,8581.14,1.55819,-2.00286,-7.32172,-3.43111,-4.34403,0.528893,534.582,56.6749,12621.2,0.0491165,0.843505,0.00820402,10884 
188,8,188,9486.18,-0.449704,20.6354,12.4568,91.494,0.169698,138.149,0.838301,6.8961,-5.76563,-6.63498,0.718081,-1.566,-249.2,2330.81,59.3868,9258.45,9131.05,8.46525,-4.19648,-3.4967,2.28723,0.0031444,2.1418,2680.34,85.2776,9607.98,0.253847,0.947259,0.016087,10558.9 
189,2,189,9307.76,-0.366153,20.5833,11.8397,91.7339,0.772226,-474.834,357.13,-6.04397,-10.0931,-3.69168,-2.34698,-1.55229,-243.519,1255.56,39.866,9969.88,19869.9,-4.51059,-8.55976,-0.62493,-0.813604,-0.0189144,0.956984,1597.12,65.1668,10311.4,0.158878,0.933354,0.0115079,10052.5 
190,1.3,190,7917.7,-0.215793,16.688,12.8947,91.4822,1.20965,-254.822,500,-3.81186,-3.69219,-8.26291,-2.39855,-3.08879,-199.333,171.153,59.4062,9756.51,17039.4,-2.55671,-2.43705,-5.75262,-1.1434,-1.83364,0.580817,450.737,80.1161,10036.1,0.0519262,0.762745,0.0144921,8680.33 
191,1.75,191,8991.38,-0.0731622,19.8476,11.9486,91.892,-0.131122,112.317,499.8,-3.63877,-0.211356,-8.93831,0.322275,-4.80423,-248.101,488.015,24.723,10836.3,8199.44,-2.07654,1.35087,-5.81385,1.8845,-3.242,0.263792,836.001,50.4997,11184.3,0.0835407,0.904395,0.00824894,10007.1 
192,1.6,192,9832.41,-0.0168968,21.0447,11.9801,91.5221,0.00477643,-53.8109,500,4.52201,0.77391,0.700676,-0.796461,-2.15984,-303.331,310.71,46.3863,11565.7,8215.58,6.43201,2.68391,4.52067,1.11353,-0.249843,0.688236,736.161,77.9012,11991.1,0.0696537,0.843749,0.0118259,10568.9 
193,4,193,4806.08,-0.348535,13.2135,12.5133,92.5421,0.0479988,-412.851,500,3.798,-4.65731,-0.28488,5.0266,-7.62255,-277.461,6509.74,157.155,1140.97,6027.61,5.54509,-2.91022,3.20932,6.7737,-5.87545,0.524013,6898.91,185.983,1530.13,0.846116,0.954948,0.182941,8153.62 
194,6,194,7984.57,-0.532959,19.8381,11.7892,92.1933,0.135742,495.115,449.317,-3.91924,-1.53113,-2.40847,0.0376928,0.668519,-321.07,7267.9,144.826,3353.11,9801.26,-1.89755,0.490556,1.6349,2.05938,2.69021,0.671541,7718.23,178.184,3803.44,0.712207,0.961168,0.0794433,10837.1 
195,10,195,9553.9,-0.00722794,20.23,12.3641,91.4166,0.00261168,-4.14516,3.72638e-12,1.30587,-2.47216,-6.21082,2.46268,-5.02703,-289.192,813.125,32.1915,10972.2,8142.74,3.12684,-0.651194,-2.56889,4.28364,-3.20607,3.60976,1218.75,62.2375,11377.8,0.115537,0.917964,0.00997592,10548.6 
196,0,196,10330.7,-0.500964,22.7254,12.3742,91.4528,1.22476,908.81,0.84195,-0.840515,-1.68214,-4.7126,-1.12402,-0.342697,-245.08,83.101,26.6369,12622.4,45388.6,0.702688,-0.13894,-1.62619,0.419184,1.20051,3.91825,426.849,52.0997,12966.1,0.0385971,0.823995,0.00734744,11059.1 
197,3.5,197,7167.05,-0.537682,18.6193,11.6359,92.2444,0.511848,62.3631,485.03,-3.21585,-0.0605897,10.1357,4.65872,-3.67914,-309.834,6484.78,121.097,3259.89,8091.86,-1.2649,1.89035,14.0376,6.60966,-1.7282,0.281762,6919.35,153.287,3694.47,0.695495,0.962678,0.0710039,9948.81 
198,7,198,8419.27,-0.490662,19.7276,12.0907,91.72,-0.51178,1468.54,315.516,-2.5325,-1.11205,-1.97315,-4.08354,-2.26342,-317.337,4583.04,99.6175,6368.24,32230.8,-0.534309,0.886133,2.02322,-2.08535,-0.265229,-81.6846,5028.14,132.588,6813.34,0.473679,0.95589,0.0346068,10615.1 
199,1.55,199,9119.81,0.00178541,20.1834,11.653,91.5124,-0.00771668,-2.20033,2.14126e-12,2.43185,0.354506,0.497326,-2.29599,-3.28551,-256.967,139.937,28.9583,11120.2,7656.98,4.04991,1.97256,3.73343,-0.677931,-1.66746,0.496198,500.358,55.6562,11480.6,0.0504677,0.83706,0.00885123,9914.43 
200,5,200,7268,-0.48171,17.5726,12.0926,92.3285,0.419858,-130.894,480.147,2.65688,-1.94763,5.00981,-2.21512,-2.53402,-343.01,7897.19,171.234,1703.14,8706.57,4.81673,0.212213,9.3295,-0.0552733,-0.374181,0.33021,8378.3,206.871,2184.24,0.823875,0.95858,0.14855,10169.4 
201,2.4,201,9113.06,-0.468466,21.0527,11.926,91.8455,0.681616,465.487,331.845,-4.99731,-5.36958,2.61577,-4.0433,-4.96394,-303.265,2814.15,69.2421,8551.42,18501.9,-3.08774,-3.46,6.43492,-2.13373,-3.05436,2.21393,3239.51,100.75,8976.78,0.3056,0.948383,0.0202559,10600.5 
202,3,202,8656.99,-0.21479,20.622,11.6545,92.2111,0.445646,-594.839,1.97045e-07,0.299794,-5.45999,2.28722,-0.530425,0.8551,-279.557,5659.45,94.3324,5481.99,16453.3,2.06009,-3.6997,5.80781,1.22987,2.61539,0.275244,6051.56,123.377,5874.1,0.556807,0.965551,0.0372496,10868.3 
203,1.65,203,9493.3,-0.0336638,21.093,11.781,91.5143,0.102994,-124.722,0.000130977,-5.39678,-0.0305327,-2.53443,-3.16656,-2.07371,-279.512,390.07,23.9156,11475.8,8507.53,-3.63677,1.72948,0.985591,-1.40654,-0.313699,1.37305,782.112,52.9558,11867.8,0.0743896,0.894062,0.00815271,10513.7 
204,2.6,204,8380.21,-0.0966382,19.7057,11.2908,92.023,-0.0482238,85.2455,498.673,-6.0244,-1.89171,-2.04248,-3.96453,-4.7092,-286.303,3487.51,87.4819,7083.27,7376.7,-4.22163,-0.0889398,1.56307,-2.16176,-2.90643,1.19999,3889.08,117.228,7484.84,0.387874,0.949893,0.028042,10026.6 
205,2.1,205,8822.06,-0.03411,19.5944,11.8018,91.6696,0.00374893,20.0485,370.713,-0.754523,0.183703,-7.91495,-3.85661,-5.06336,-209.491,1466.27,51.9637,9546.11,7530.37,0.564587,1.50281,-5.27673,-2.5375,-3.74425,0.444032,1760.11,73.729,9839.95,0.179075,0.931701,0.0136147,9828.86 
